name,place_id,formatted_address,latitude,longitude,rating,user_ratings_total,website,phone_number,search_query,search_location,category,planning_area,weighted_average_income,total_households,has_website,has_phone,has_rating,search_coverage
Singapore Taekwon-do Academy @ Marine Crescent,ChIJeV0xmXUY2jERNBkot6rKt6w,"Blk 44 Marine Cres, Gardens RC, Singapore 440044",1.3048346,103.9131894,5.0,10,https://tkd.sg/,8818 8010,judo,"Marine Parade, Singapore",Martial Arts,MARINE PARADE,12828.006335837315,13179.0,True,True,True,Local
Singapore Taekwon-do Academy @ Mandarin Gardens Marine Parade East Coast,ChIJS9NO_7I92jERsvpPQbq4elE,"Mandarin Gardens Clubhouse, Marine Parade Siglap, E Coast Rd, Singapore 448908",1.3077962,103.9250582,5.0,3,https://tkd.sg/,9845 6442,judo,"Marine Parade, Singapore",Martial Arts,BEDOK,10710.615373350993,78532.0,True,True,True,Local
Olympic Taekwondo Academy,ChIJS6kXwK0Z2jERAnCF3I6-sSI,"I12, #04-13, Singapore 428802",1.3052934,103.9051599,4.8,39,,9053 1346,judo,"Marine Parade, Singapore",Martial Arts,MARINE PARADE,12828.006335837315,13179.0,False,True,True,Local
"Johan Taekwondo Institute - Holland, Singapore",ChIJAQCwWnwa2jERZ2FC072q5Aw,"2 Pandan Valley, #B1-204A B, Singapore 597626",1.3202967,103.7787018,5.0,162,http://johantaekwondo.com/,8044 6881,taekwondo,Singapore,Martial Arts,BUKIT TIMAH,15710.218884329815,20472.0,True,True,True,General
ILDO Taekwondo Academy (Bukit Timah),ChIJqWjcYooQ2jER_mFcjfTxz6E,"170 Upper Bukit Timah Rd, #B2-05 Shopping Centre, Singapore 588179",1.3431738,103.7758666,5.0,386,http://ildotaekwondo.org/,9754 1832,taekwondo,Singapore,Martial Arts,BUKIT PANJANG,10223.16462037638,38525.0,True,True,True,General
Singapore Taekwon-do Academy @ Leng Kee,ChIJqWFrzCwa2jER4nGzSvhbpQM,"Leng Kee CC Redhill MRT Wed 7.30PM Sr Instr Darren Huan 4th Dan, Singapore 159049",1.2895303,103.8145454,5.0,19,https://tkd.sg/,8818 8010,taekwondo,Singapore,Martial Arts,TANGLIN,16323.82970252404,6656.0,True,True,True,General
ILDO Taekwondo Academy (Hillview),ChIJZ7D7MiwR2jERQcZ9bCWx5A0,"4 Hillview Rise, #02-13 HillV2, Singapore 667979",1.3633799,103.7643237,5.0,42,https://www.ildotaekwondo.org/,8453 1503,taekwondo,Singapore,Martial Arts,BUKIT PANJANG,10223.16462037638,38525.0,True,True,True,General
Singapore Taekwon-do Academy @ Newton Winstedt Bukit Timah Orchard,ChIJq3RgM1EZ2jEREWHI-gOsqNI,"Winstedt Road Complex Block, A, #02-02, Singapore 227975",1.3099086,103.8417344,0.0,0,,8818 8010,taekwondo,"Orchard Road, Singapore",Martial Arts,NEWTON,0.0,0.0,False,True,False,Local
Singapore Taekwon-do Academy @ Tanjong Pagar CC,ChIJPR9mXWwZ2jERFax8rXF28vc,"Tanjong Pagar Community Club, (Fridays 7.30 PM, Master Albert Ong, 5th Dan), at The Pinnacle @Duxton,, 101 Cantonment Rd, Singapore 089774",1.2762348,103.8413655,5.0,3,https://tkd.sg/,8818 8010,taekwondo,"Marina Bay, Singapore",Martial Arts,OUTRAM,9371.743688254664,5466.0,True,True,True,Local
Singapore Taekwon-do Academy @ Pinnacle Duxton,ChIJkcCAG0c92jERdMjroI7hUe0,"Pinnacle Duxton, (Thur 8 PM Master Albert Ong 5th Dan) L3 Basketball Court,, Cantonment Rd, Singapore 085701",1.276858,103.840924,5.0,1,https://tkd.sg/,8818 8010,taekwondo,"Marina Bay, Singapore",Martial Arts,OUTRAM,9371.743688254664,5466.0,True,True,True,Local
Singapore Taekwon-do Academy @ Telok Blangah,ChIJu3EMrcwb2jER4tGIHUnC-0M,"Telok Blangah CC Master Aaron Huan, Telok Blangah Street 31, entrance St 32, Singapore 108943",1.2748553,103.8078085,4.9,13,https://tkd.sg/,8818 8010,taekwondo,"Marina Bay, Singapore",Martial Arts,BUKIT MERAH,10092.468693505003,45358.0,True,True,True,Local
Aptos Taekwondo (City Square Mall),ChIJk7uk4zMa2jERuVSHc5TqIYc,"180 Kitchener Rd, #08 - 01, Singapore 208539",1.3118584,103.8567263,4.9,27,https://www.facebook.com/Aptos.TKD,8399 0801,taekwondo,"Marina Bay, Singapore",Martial Arts,KALLANG,10084.228177543,31046.0,True,True,True,Local
Singapore Taekwon-do Academy @ Everton Park,ChIJiXSgm24Z2jERONAf_SsvJJw,"Everton Park RC, (Wed 7.30 PM, Master Albert Ong, 5th Dan, at 1A Hall #01-04, 6 Everton Park, Singapore 080006",1.277332,103.8403845,5.0,1,https://tkd.sg/,8818 8010,taekwondo,"Marina Bay, Singapore",Martial Arts,OUTRAM,9371.743688254664,5466.0,True,True,True,Local
Singapore Taekwon-do Academy @ Civil Service Club Tessensohn,ChIJVwe_XcUZ2jERPC9Xr_a_XbI,"Civil Service Club Tess, Sat 3pm Master Albert Ong Tessensohn Balestier Serangoon, Singapore 217664",1.3158756,103.8561401,4.3,13,https://tkd.sg/csc-tessensohn.html,8818 8010,taekwondo,"Little India, Singapore",Martial Arts,KALLANG,10084.228177543,31046.0,True,True,True,Local
Singapore Taekwon-do Academy @ Tampines East,ChIJD2x3G0o92jERiUHNslxEHWU,"Tampines East Zone 2 RC, 216 Tampines St 23 #01-37, Singapore 520216",1.3550698,103.9533433,0.0,0,https://tkd.sg/,8818 8010,taekwondo,"Tampines, Singapore",Martial Arts,TAMPINES,10327.216990999425,72662.0,True,True,False,Local
Tampines West Community Club,ChIJW2RO4zE92jERB0zfdzfmxzc,"5 Tampines Ave 3, #01 05, Singapore 529705",1.3488917,103.9355738,4.4,365,,6788 1912,taekwondo,"Tampines, Singapore",Martial Arts,PAYA LEBAR,0.0,0.0,False,True,True,Local
Singapore Taekwon-do Academy @ Waterfront Waves Bedok,ChIJ71dvfCc92jERwesYONj1JCs,"Waterfront Waves, Bedok Reservoir Road Tampines, Singapore 479255",1.3375899,103.9301809,0.0,0,https://tkd.sg/,8818 8010,taekwondo,"Tampines, Singapore",Martial Arts,BEDOK,10710.615373350993,78532.0,True,True,False,Local
Annyeong Club Taekwondo Siglap,ChIJnRmPN3AZ2jERsawS7nJv5RI,"903 E Coast Rd, Les Petits Gaulois Bay 3, Singapore 459106",1.3128053,103.9243135,5.0,38,https://sites.google.com/view/annyeongclub/home,8014 0018,taekwondo,"Bedok, Singapore",Martial Arts,BEDOK,10710.615373350993,78532.0,True,True,True,Local
Singapore Taekwon-do Academy,ChIJixa5Xm8Z2jER8KVr9EZux6g,"Mail No 887920, Singapore 919191",1.3061009,103.90969,4.9,9,http://www.tkd.sg/,9855 5446,taekwondo,"Bedok, Singapore",Martial Arts,MARINE PARADE,12828.006335837315,13179.0,True,True,True,Local
Singapore Taekwondo Federation,ChIJJ4-HbGsY2jERec4QXifkDcM,"7 Bedok North Street 2, Singapore 469646",1.3254926,103.9380553,3.3,12,http://www.stf.sg/,6345 1491,taekwondo,"Bedok, Singapore",Martial Arts,BEDOK,10710.615373350993,78532.0,True,True,True,Local
Singapore Taekwon-do Academy @ GIG International,ChIJ39sdcV4X2jER5rZaj5LFv3s,"GIG International, Changi Road, MDIS, Singapore 419974",1.3168098,103.9031589,0.0,0,https://tkd.sg/,9855 5446,taekwondo,"Changi, Singapore",Martial Arts,GEYLANG,9511.15418625147,34040.0,True,True,False,Local
Singapore Taekwon-do Academy @ Kebun Baru CC,ChIJPe1oStsW2jERmXFMqTGZ4Jg,"Kebun Baru Community Club, Singapore 569897",1.3730802,103.8376575,4.9,60,https://tkd.sg/,8877 2210,taekwondo,"Ang Mo Kio, Singapore",Martial Arts,ANG MO KIO,9398.25493644068,47200.0,True,True,True,Local
Elitez Taekwon-Do ITF (AMK Branch),ChIJsao0VyYX2jER9AlhtrdIkQ4,"Blk 306A Ang Mo Kio Ave 1, Multi Purpose Hall, Singapore 560306",1.3654975,103.8463113,0.0,0,,9001 6408,taekwondo,"Ang Mo Kio, Singapore",Martial Arts,BISHAN,12483.410944381014,24524.0,False,True,False,Local
SG Taekwon-Do School,ChIJpweEAmoX2jERmj33DmPc2Ac,"381 Lor 1 Toa Payoh, Singapore 319758",1.3403324,103.8455429,5.0,3,http://www.sgtaekwondoschool.com/,8777 6727,taekwondo,"Bishan, Singapore",Martial Arts,NOVENA,12399.320787338742,15038.0,True,True,True,Local
Top Taekwondo Academy(Potong Pasir),ChIJYdrUd1QX2jERuw1XOOQS_V8,"347836, Tai Thong Cres, 2号 #01-28",1.3289784,103.8695764,5.0,10,http://www.toptkd.com.sg/,9644 1166,taekwondo,"Toa Payoh, Singapore",Martial Arts,TOA PAYOH,10071.888371896875,35569.0,True,True,True,Local
GK Taekwondo (The Woodleigh Mall),ChIJuf2qMtEX2jER2ytjTETZLUI,"11 Bidadari Park Drive, Mall, #01-05/06 The Woodleigh, Singapore 367806",1.3390919,103.8710591,4.0,4,http://gktaekwondo.com/,9636 0897,taekwondo,"Toa Payoh, Singapore",Martial Arts,TOA PAYOH,10071.888371896875,35569.0,True,True,True,Local
Ashihara Karate @ BCC - by Lionheart Academy,ChIJZ1KfGpcX2jERVsb9sFVbkIo,"11 Bidadari Park Dr, Bidadari Community Club, Singapore 367803",1.3392682,103.8723579,0.0,0,https://www.lionheartacademy.sg/programs,,taekwondo,"Toa Payoh, Singapore",Martial Arts,TOA PAYOH,10071.888371896875,35569.0,True,False,False,Local
International Taekwon-Do Federation Singapore,ChIJxc-v6VAW2jERcPuJoTHMtXQ,"512 Serangoon North Ave 4, #01-416 Block 512, Singapore 550512",1.3716462,103.8753858,5.0,1,,9650 9711,taekwondo,"Serangoon, Singapore",Martial Arts,SERANGOON,12015.227503718394,32272.0,False,True,True,Local
Taekwondo Masters Academy Singapore,ChIJ9cXZXeMX2jERgzH1ZEShF-Y,"21 Hougang St 51, #02-13 Green Shopping Mall, Singapore 537819",1.3793502,103.8879205,5.0,3,,9061 6858,taekwondo,"Serangoon, Singapore",Martial Arts,SENGKANG,10549.841220784238,72478.0,False,True,True,Local
Momentum Taekwondo (Paya Lebar Zone 2 RC),ChIJQdTBf5wX2jERtYEjPpfWDv4,"101 Hougang Ave 1, #01-1153, Singapore 530101",1.3550879,103.8913906,0.0,0,https://www.momentumtkd.sg/,8023 3630,taekwondo,"Hougang, Singapore",Martial Arts,HOUGANG,10153.063186096142,65133.0,True,True,False,Local
Singapore Taekwon-do Academy @ Compassvale Aspella,ChIJu808oRUW2jEReUHDQQJUVPM,"Compassvale Buangkok MRT, Fri 7.30 PM Mr Andrew Seck, Singapore 544273",1.3839473,103.8940947,5.0,1,https://tkd.sg/,8818 8010,taekwondo,"Hougang, Singapore",Martial Arts,SENGKANG,10549.841220784238,72478.0,True,True,True,Local
"School of Taekwon-Do, Singapore",ChIJhZ3Wfz492jERL4KnJuIcDyg,"1259 Upper Serangoon Rd, Singapore 534795",1.3731099,103.8985265,0.0,0,http://www.taekwondo.edu.sg/,7000 2255 483,taekwondo,"Hougang, Singapore",Martial Arts,HOUGANG,10153.063186096142,65133.0,True,True,False,Local
Singapore Taekwon-do Academy,ChIJ6UkEPhAQ2jERrXajTx6Mxd0,"204 Jurong East Street 21, Singapore 600204",1.3372105,103.7421822,5.0,3,,9660 5190,taekwondo,"Jurong East, Singapore",Martial Arts,BUKIT BATOK,10063.376106008258,47468.0,False,True,True,Local
Singapore Taekwon-do Academy,ChIJ7cWDYBkQ2jERqqx0fMfxitk,"Blk 223A Jurong East Street 21, Singapore 601223",1.3414101,103.7367365,5.0,3,https://tkd.sg/,8818 8010,taekwondo,"Jurong East, Singapore",Martial Arts,TENGAH,0.0,0.0,True,True,True,Local
K&G Marketing Pte Ltd @IMM,ChIJB_5y2w0Q2jERJCcMzSHQB_A,"2 Jurong East Street 21, #04-02B IMM Building, Singapore 609601",1.3345733,103.7469793,4.8,52,http://www.knghub.com/,9185 1981,taekwondo,"Jurong East, Singapore",Martial Arts,BUKIT BATOK,10063.376106008258,47468.0,True,True,True,Local
Singapore Taekwon-do Academy @ Taman Jurong,ChIJvwuvUeQP2jERH6yvVWG81NU,"354 Kang Ching Rd, Singapore 610354",1.3395445,103.7204681,4.0,2,https://tkd.sg/,8818 8010,taekwondo,"Jurong East, Singapore",Martial Arts,JURONG WEST,9632.399985216842,74409.0,True,True,True,Local
Singapore Taekwon-do Academy - Taman Jurong G,ChIJZU_Y9Z4R2jERNXH0zPf9OO4,"141 Corporation Dr, Taman Jurong 141 Community Hall, Singapore 610141",1.3275636,103.7233331,5.0,1,https://tkd.sg/,8818 8010,taekwondo,"Jurong East, Singapore",Martial Arts,JURONG WEST,9632.399985216842,74409.0,True,True,True,Local
J H Kim Taekwondo Institute (Toh Tuck),ChIJ4aeIIGIQ2jERy3ZDc_i7iTU,"19 Lor Kilat, #01-07 Tan Quee Swee Building, Singapore 598120",1.3409177,103.7734175,5.0,3,http://tkd-bukittimah.com/,6467 6728,taekwondo,"Bukit Batok, Singapore",Martial Arts,BUKIT PANJANG,10223.16462037638,38525.0,True,True,True,Local
J H Kim Taekwondo Institute,ChIJvRMpVYUQ2jERrmcIvdT_YT8,"9 Binjai Park, Singapore 589822",1.3361054,103.7868234,5.0,1,http://www.tkd-bukittimah.com/,6463 0323,taekwondo,"Bukit Panjang, Singapore",Martial Arts,BUKIT TIMAH,15710.218884329815,20472.0,True,True,True,Local
J H Kim Taekwondo Institute (Holland),ChIJw53soL4b2jER3COcBxvmijs,"3 Pandan Valley, #01-311, Singapore 597627",1.3199926,103.779622,5.0,4,http://tkd-bukittimah.com/,9173 8103,taekwondo,"Bukit Panjang, Singapore",Martial Arts,BUKIT TIMAH,15710.218884329815,20472.0,True,True,True,Local
Mirage Taekwon-Do School,ChIJa9fwkRMR2jERh-YwZwYrna0,"Blk 817 Keat Hong Link Pavilion, Singapore 681817",1.3773118,103.7495792,5.0,2,,9226 7123,taekwondo,"Choa Chu Kang, Singapore",Martial Arts,CHOA CHU KANG,10535.758835482462,52657.0,False,True,True,Local
Wan Wu Sports And Martial Arts Academy(Holland),ChIJp9ozPwsb2jERBUXWsSmHW3Y,"5b Holland Cl, Singapore 274005",1.3078982,103.7964255,0.0,0,https://www.wanwusports.com/,9146 8890,taekwondo,"Queenstown, Singapore",Martial Arts,QUEENSTOWN,10724.055500982318,28504.0,True,True,False,Local
Annyeong Club Taekwondo Harbourfront,ChIJ0wOHQXYb2jERhaxED0a5pFw,"1 Maritime Square, #04-01, Singapore 099253",1.264197,103.820116,0.0,0,https://www.instagram.com/annyeongclub_,8014 0018,taekwondo,"Queenstown, Singapore",Martial Arts,BUKIT MERAH,10092.468693505003,45358.0,True,True,False,Local
Grandmaster B S Huan Taekwon-do International @ Katong Kinex Singapore Taekwondo Academy,ChIJQzwqnCMZ2jERMnVtrEq62jM,"Paya Lebar Katong Kinex, Mall, Level 02-25 Distinct Creative Studio, Singapore 437157",1.3150967,103.8943509,0.0,0,https://tkd.sg/katong.html,8818 8010,taekwondo,"Geylang, Singapore",Martial Arts,GEYLANG,9511.15418625147,34040.0,True,True,False,Local
National Training Centre (Singapore Taekwondo Federation),ChIJL2daztkZ2jERD_Bxthvl0JE,"80 Lor Limau, Singapore 320080",1.3238364,103.855776,3.8,6,http://www.stf.sg/facilities,,taekwondo,"Expo, Singapore",Fitness Studio,TOA PAYOH,10071.888371896875,35569.0,True,False,True,Local
Traditional Taekwon-do,ChIJ-RLcZnQY2jERdP_GU57Y4T4,"278 Marine Parade Rd, Singapore 449282",1.3048893,103.9096222,0.0,0,,9855 5446,taekwondo,"Marine Parade, Singapore",Martial Arts,MARINE PARADE,12828.006335837315,13179.0,False,True,False,Local
Time Park,ChIJL2uQ_6092jERUjGwj5hMdJo,"417 Pasir Ris Drive 6, Block 417, Singapore 510417",1.3726521,103.9551028,4.6,22,,,taekwondo,"Pasir Ris Park, Singapore",Martial Arts,PASIR RIS,11846.999197728956,40510.0,False,False,True,Local
Shitoryu Karate Association,ChIJPXtnWNAZ2jERSvEnmZA9hc0,"60 Tessensohn Rd, 4, Level 2 Civil Service Club, &, Singapore 217664",1.315977,103.8566041,4.7,17,http://ska.org.sg/,6299 5740,karate,Singapore,Martial Arts,KALLANG,10084.228177543,31046.0,True,True,True,General
Singapore Karate-Do Federation,ChIJm1M0KCIX2jER3PvwtvUymNw,"262 Bishan Street 22, 262, Singapore 570262",1.3592923,103.8424737,5.0,6,https://www.singaporekarate.org/,6452 6230,karate,Singapore,Martial Arts,BISHAN,12483.410944381014,24524.0,True,True,True,General
The Kalari Academy,ChIJM9VrtUoY2jER3AagP3VhYCA,"448 Serangoon Rd, Singapore 218138",1.3131529,103.8566265,5.0,76,https://www.thekalariacademy.com/,9451 2131,karate,Singapore,Martial Arts,KALLANG,10084.228177543,31046.0,True,True,True,General
Goju Ryu Karate do Association of Singapore Tanjong Pagar Dojo,ChIJKX5iheEZ2jERFMHiBtK0tJk,"101 Cantonment Rd, Singapore 089774",1.2761435,103.8415946,5.0,2,http://www.gojuryusg.org/,,karate,"Chinatown, Singapore",Martial Arts,OUTRAM,9371.743688254664,5466.0,True,False,True,Local
Pub34,ChIJh2W6NUEZ2jERzyMwbQSd9vg,"34 Perak Rd, Singapore 208150",1.3043689,103.853088,0.0,0,,8179 3434,karate,"Little India, Singapore",Martial Arts,ROCHOR,0.0,0.0,False,True,False,Local
Elias Mall,ChIJO78EpL492jERuWZcaOf26DA,"625 Elias Rd, Singapore 510625",1.3783052,103.9418722,3.9,2342,https://www.eliasmall.com/,6582 9767,karate,"Pasir Ris, Singapore",Martial Arts,PASIR RIS,11846.999197728956,40510.0,True,True,True,Local
Goju Ryu Karate Do Association of Singapore,ChIJA7uj-6MT2jERwcXXoJM5TyU,"521 Woodlands Drive 14, Singapore 730521",1.4338105,103.7931456,5.0,1,http://www.gojuryusg.org/,,karate,"Woodlands, Singapore",Martial Arts,MANDAI,0.0,0.0,True,False,True,Local
Wan Wu Wushu Academy (Canberra),ChIJ8_oaww0V2jERUMdEENDFQoU,"131 Canberra Cres, Singapore 752131",1.4443863,103.8312507,0.0,0,https://www.wanwusports.com/,9146 8890,karate,"Sembawang, Singapore",Martial Arts,SEMBAWANG,9856.022017546808,29749.0,True,True,False,Local
Cheng San Community Club,ChIJPYyYbeYW2jERzWoaDgHfUhw,"435 Ang Mo Kio Ave 10, Singapore 560435",1.37198,103.8493215,4.1,490,https://www.onepa.gov.sg/cc/cheng-san-cc,6458 8222,karate,"Ang Mo Kio, Singapore",Martial Arts,ANG MO KIO,9398.25493644068,47200.0,True,True,True,Local
Paya Lebar Kovan Community Club,ChIJjZmLx7YX2jERHvqG7bqaBpE,"207 Hougang St 21, Singapore 530207",1.3576889,103.8864475,4.1,215,,6284 4261,karate,"Hougang, Singapore",Martial Arts,HOUGANG,10153.063186096142,65133.0,False,True,True,Local
Zen Shin Ren Karate-Do Association,ChIJGXUQbYgP2jERwmXaMLoMf-w,"1 Jurong West Street 74, Singapore 649149",1.3487762,103.6988083,5.0,1,https://zsrkaratedo.wixsite.com/zsrkaratedo,,karate,"Jurong West, Singapore",Martial Arts,JURONG WEST,9632.399985216842,74409.0,True,False,True,Local
Hillview Community Club,ChIJAcs3hFIQ2jERyK9SYBlkYKc,"1 Hillview Rise, #01-01, Singapore 667970",1.361984,103.7642603,4.2,377,,6515 0075,karate,"Bukit Batok, Singapore",Martial Arts,BUKIT PANJANG,10223.16462037638,38525.0,False,True,True,Local
Zhenghua Community Club,ChIJn3ut854R2jERfkj909V6YhA,"640A Senja Cl, Singapore 671640",1.3868358,103.7717063,3.9,514,https://zhenghua.pa.gov.sg/,6310 6702,karate,"Bukit Panjang, Singapore",Martial Arts,CHOA CHU KANG,10535.758835482462,52657.0,True,True,True,Local
Grasio Sports Silat School - Mujahidin Mosque,ChIJ5xt2mzca2jER4iLdkxJaH0A,"590 Stirling Rd, Singapore 148952",1.2980349,103.8009412,0.0,0,,9693 7320,karate,"Queenstown, Singapore",Martial Arts,QUEENSTOWN,10724.055500982318,28504.0,False,True,False,Local
"World Nam Wah Pai Association- Qigong, Tai Chi & Martial Arts",ChIJsxecgDwY2jER10hnGAIgQas,"9 Lor 29 Geylang, #05-02, Singapore 388065",1.3145236,103.8855757,5.0,254,https://namwahpai.sg/,9857 4553,karate,"Geylang, Singapore",Martial Arts,GEYLANG,9511.15418625147,34040.0,True,True,True,Local
Grasio Sports Silat School - Tampines Changkat CC,ChIJCajFwBc92jERiYkpCX-ZlCM,"13 Tampines St. 11, Singapore 529453",1.345753,103.947446,0.0,0,,9693 7320,karate,"Simei, Singapore",Martial Arts,TAMPINES,10327.216990999425,72662.0,False,True,False,Local
"Listening Lab - Hearing Aids Centre in Simei, Singapore",ChIJea3NaiI92jERu3rWl08z97k,"248 Simei St 3 #01-132, Singapore 520248",1.3435771,103.9535425,4.9,193,https://listeninglab.sg/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_content=llsgsimei,6817 5100,karate,"Simei, Singapore",Martial Arts,TAMPINES,10327.216990999425,72662.0,True,True,True,Local
Karpenko Gymnastics Academy (Katong),ChIJDVzb2hgR2jERsi7OWXUAPtA,"66 East Coast Road, #03-01 The Flow Mall, Singapore 428778",1.3049553,103.9039641,4.8,26,https://kgagymnastics.com/,9168 4863,karate,"Katong, Singapore",Gym,MARINE PARADE,12828.006335837315,13179.0,True,True,True,Local
Taiping Institute,ChIJJ1UmdQcY2jER7hLAswL15c0,"81 Marine Parade Central, Singapore 440081",1.302434,103.9072633,0.0,0,http://taipinginstitute.com/,,karate,"Marine Parade, Singapore",Martial Arts,MARINE PARADE,12828.006335837315,13179.0,True,False,False,Local
Grasio Sports Silat School - Feng Shan CC,ChIJG-wi9kk92jERBFHSPtQEsVs,"20 Bedok North Street 2, Singapore 469644",1.330726,103.936612,0.0,0,,9693 7320,karate,"Bedok Reservoir, Singapore",Martial Arts,BEDOK,10710.615373350993,78532.0,False,True,False,Local
Singapore Silat Federation,ChIJAQAAAMsi2jERROcF07zQKH0,"11 Bedok North Street 1, #04-02, Singapore 469662",1.3268666,103.9317514,4.1,9,https://www.persisi.org/,6282 2316,karate,"Bedok Reservoir, Singapore",Martial Arts,BEDOK,10710.615373350993,78532.0,True,True,True,Local
Grasio Sports Silat School - Al Huda Mosque,ChIJN_FbaHQa2jERAkbc-8D1oYc,"34 Jln Haji Alias, Singapore 268534",1.3232502,103.7948061,0.0,0,,9693 7320,karate,"Pulau Biola, Singapore",Martial Arts,BUKIT TIMAH,15710.218884329815,20472.0,False,True,False,Local
Korea Hapkido Federation Singapore - EuljiKwan,ChIJ1X6UT9oP2jERBlLLiXoGrJY,"3 Soon Lee St, #04-27 Pioneer Junction, Singapore 627606",1.3339516,103.6973262,0.0,0,https://www.euljikwan.com/,8853 5150,karate,"Pulau Merlimau, Singapore",Martial Arts,JURONG WEST,9632.399985216842,74409.0,True,True,False,Local
Nee Soon Central Community Club,ChIJq7C_6m8U2jERTnac8Wp_HgY,"1 North Point Dr, Singapore 768019",1.4265156,103.8359368,4.3,529,https://www.onepa.gov.sg/cc/nee-soon-central-cc,6752 7687,Krav Maga,"Yishun, Singapore",Martial Arts,YISHUN,9019.018663760686,65153.0,True,True,True,Local
Punggol Waterfront Residents' Network - RN,ChIJt-NZPQAV2jERXp4aMoD7MDk,"413C Northshore Dr, #01-585, Singapore 823413",1.4169721,103.9010019,5.0,9,http://www.punggolwaterfrontrn.org/,8933 0933,Krav Maga,"Punggol, Singapore",Martial Arts,PUNGGOL,10475.132530236871,51758.0,True,True,True,Local
Gong Defense Academy,ChIJkdFKTgUX2jERAwGdksuiTbQ,"8 Ubi Rd 2, #08-15 Zervex, Singapore 408538",1.3340799,103.8952776,5.0,1,,9368 0388,Krav Maga,"Paya Lebar, Singapore",Martial Arts,GEYLANG,9511.15418625147,34040.0,False,True,True,Local
Action Reaction Krav Maga & Martial Arts,ChIJZ8O9xKoZ2jERlaea5JjrFvU,"36 Craig Rd, Singapore 089674",1.2784007,103.8418496,1.0,1,,,Krav Maga,"Pulau Semakau, Singapore",Martial Arts,OUTRAM,9371.743688254664,5466.0,False,False,True,Local
Pendekar Temasek Academy,ChIJfUOz4wEX2jERR3GlJxDfNZ8,"60 Kaki Bukit Pl, Lobby B #07-02 Exit B, Singapore 415979",1.3344637,103.9048833,5.0,62,,8951 9401,silat,Singapore,Martial Arts,PAYA LEBAR,0.0,0.0,False,True,True,General
Silat Road Sikh Temple,ChIJhxAthGUZ2jERsrkOyo65GI8,"8 Jalan Bukit Merah, Silat Road Sikh Temple, Singapore 169541",1.2770886,103.8326777,4.8,1596,,6222 2208,silat,Singapore,Martial Arts,OUTRAM,9371.743688254664,5466.0,False,True,True,General
Sports Silat Academy,ChIJtQDMYoYX2jERfyc5alv5Lvw,"274 MacPherson Rd, Singapore 348599",1.3304044,103.8768894,0.0,0,,8118 0984,silat,Singapore,Martial Arts,GEYLANG,9511.15418625147,34040.0,False,True,False,General
Grasio Sports Silat School - Al-Iman Mosque,ChIJK0xjKacR2jERizo9OTQzJE4,"10 Bukit Panjang Ring Rd, Singapore 679943",1.378212,103.772594,0.0,0,,9693 7320,silat,Singapore,Martial Arts,BUKIT PANJANG,10223.16462037638,38525.0,False,True,False,General
Grasio Sports Silat School - Singapore Management University,ChIJaTjpBKQZ2jERjZw_s5X62ZA,"Stamford Rd, Singapore 178884",1.2940968,103.8511564,0.0,0,,9693 7320,silat,"Orchard Road, Singapore",Martial Arts,MUSEUM,0.0,0.0,False,True,False,Local
