name,place_id,formatted_address,latitude,longitude,rating,user_ratings_total,website,phone_number,search_query,search_location
BearyFun Gym @ Bukit Batok,ChIJscZuuxUQ2jERCxe3HXOPz-8,"2 Bukit Batok Street 22, Singapore 659581",1.34432,103.74835,4.7,46,http://www.bearyfungym.com/,6588 1415,fitness_center,"Bukit Batok, Singapore"
Gym corner,ChIJofBPCtAR2jERbZPlptSf9QI,"257 Bukit Batok East Ave 5, Singapore 650251",1.3496231,103.7563899,3.0,1,,,fitness_center,"Bukit Batok, Singapore"
Fitness Core-Ner Pte Ltd,ChIJB9AdiW4Q2jERJk2detHH7cA,"1 Bukit Batok Cres, # 07-12 WCEGA Plaza, Singapore 658064",1.3386674,103.7592296,5.0,20,https://fitnesscore-ner.com/,6570 9800,fitness_center,"Bukit Batok, Singapore"
Anytime Fitness Bukit Panjang,ChIJOVKixaIR2jERRlP-Omkol_M,"8 Pending Rd, #03-01, Singapore 678295",1.3763082,103.7707994,4.4,197,https://www.anytimefitness.sg/gyms/sg-0092/bukit-panjang-cc-central-singapore/,9726 4881,fitness_center,"Bukit Panjang, Singapore"
Amore Fitness & Define Hillion,ChIJde6YTbsR2jER7PYNv2UBhoM,"17 Petir Rd, B1-18/19, Singapore 678278",1.3785282,103.7630573,4.4,77,http://www.amorefitness.com/,6266 6822,fitness_center,"Bukit Panjang, Singapore"
Zhenghua Park Fitness Corner,ChIJD5F219kR2jERXNlymwO64tA,"276 Bangkit Rd, Singapore 670276",1.3796774,103.7756833,5.0,2,,,fitness_center,"Bukit Panjang, Singapore"
Fitness Attitude,ChIJO6yDlfYR2jER2a6LuZv2g9M,"Jelapang Rd, Block 530, Singapore 670530",1.3849972,103.7651916,5.0,22,https://www.tiktok.com/@maxattitude?_t=8kqHRk1mhkY&_r=1,9619 4827,fitness_center,"Bukit Panjang, Singapore"
Afterburner @ Temasek Club,ChIJvy3q_7kR2jERi765mrWsVN4,"131 Rifle Range Rd, Singapore 588396",1.3466744,103.7807581,4.3,6,http://www.temasekclub.org.sg/sports/gym,6801 4242,fitness_center,"Bukit Panjang, Singapore"
Senja-Cashew ActiveSG Gym,ChIJNajq4DUR2jERJvP_DeebSsI,"101 Bukit Panjang Rd, Singapore 679910",1.38192,103.76454,3.6,56,https://www.activesgcircle.gov.sg/facilities/senja-cashew-activesg-gym,6892 0858,fitness_center,"Bukit Panjang, Singapore"
BFT Dairy Farm,ChIJ3XZbumIR2jER1R_aC-6Kggs,"4 Dairy Farm Ln, #01-07/08/09 Dairy Farm Mall, Singapore 677622",1.3655818,103.7748673,4.9,74,https://bft.studio/dairyfarm/gmb,8043 5526,fitness_center,"Bukit Panjang, Singapore"
Zhenghua Nature Park Fitness Corner,ChIJr1Hn3WgR2jERQRuDh19HDNM,"466 Segar Rd, Singapore 670466",1.3862154,103.773775,4.0,1,,,fitness_center,"Bukit Panjang, Singapore"
Fitness First @ Junction 10,ChIJx6EEULwR2jER8Ps0iB4n4to,"1 Woodlands Rd, #02-01, Singapore 677899",1.3808842,103.759926,4.6,433,https://www.fitnessfirst.com.sg/clubs/junction-10/,6713 9120,fitness_center,"Bukit Panjang, Singapore"
Anytime Fitness Pasir Panjang,ChIJR3zph_cb2jERxJjcnjrN2UQ,"44 Pasir Panjang Rd, Blk #A01, Singapore 118504",1.2751876,103.7943112,4.9,457,https://www.anytimefitness.sg/gyms/sg-0036/singapore-south-west-118504/,9839 6017,fitness_center,"Bukit Panjang, Singapore"
Anytime Fitness Choa Chu Kang Centre,ChIJgVqV6K0R2jERx19-94Knvow,"309 Choa Chu Kang Ave 4, #03-01, Singapore 680309",1.3850879,103.7457341,4.0,126,https://www.anytimefitness.sg/gyms/sg-0083/choa-chu-kang-north-west-680309/,9627 3077,fitness_center,"Bukit Panjang, Singapore"
Fitness Corner,ChIJr0AvFAAR2jERKKaNSwFN1C8,"Gangsa Rd, Singapore",1.377842,103.7663106,0.0,0,,,fitness_center,"Bukit Panjang, Singapore"
Bukit Panjang Community Club,ChIJJWt786YR2jERcIgIkdUxv_0,"8 Pending Rd, Singapore 678295",1.3765799,103.770559,4.1,936,https://m.facebook.com/bukitpanjangcc/,6506 0900,fitness_center,"Bukit Panjang, Singapore"
Anytime Fitness Bukit Timah,ChIJk-uNfYoQ2jER8xHHpU1P2v4,"170 Upper Bukit Timah Rd, #B1-01 Shopping Centre, Singapore 588179",1.3431494,103.7758519,4.1,138,https://anytimefitness.sg/gyms/SG-0032/bukit-timah-central-singapore-588179,8129 0889,fitness_center,"Bukit Panjang, Singapore"
Blk 248 Fitness Corner,ChIJdTnJFgAR2jERIPUbO0jbuk0,"Bangkit Rd, Singapore",1.3804587,103.7746376,3.0,1,,,fitness_center,"Bukit Panjang, Singapore"
Senja-Cashew Community Club,ChIJs45bbr0R2jERwByR91EdWqw,"101 Bukit Panjang Rd, Singapore 679910",1.381403,103.764651,4.3,1238,https://www.onepa.gov.sg/cc/senja-cashew-cc,6219 4561,fitness_center,"Bukit Panjang, Singapore"
Evolution Fitness,ChIJGbkC9McR2jER1XkLrVYo14Y,"1 Choa Chu Kang Grove, #02-06/07 ITE College West, Singapore 688236",1.3752762,103.7524608,4.8,5,http://newagetaichi.com/?main=evolutionfitness,9138 4451,fitness_center,"Bukit Panjang, Singapore"
Nomad Gym,ChIJz25JzBwR2jERFRfruZvpoa4,"Bukit Panjang, Singapore",1.3774142,103.7719498,0.0,0,,9009 5451,fitness_center,"Bukit Panjang, Singapore"
GOFIT Choa Chu Kang,ChIJv2uVCsYR2jERKoqfkj7HPEU,"192A Choa Chu Kang Ave 1, Singapore 689467",1.3768232,103.7450712,5.0,148,https://www.gofit-gym.com/cck,8399 5450,fitness_center,"Choa Chu Kang, Singapore"
Anytime Fitness Choa Chu Kang,ChIJ5yTfvvUR2jERnP6TJZ-YIiI,"190 Choa Chu Kang Ave 1, Singapore 689466",1.376882,103.745252,4.2,175,https://anytimefitness.sg/gyms/SG-0033/choa-chu-kang-north-west-689466,9040 8302,fitness_center,"Choa Chu Kang, Singapore"
Choa Chu Kang ActiveSG Sports Centre,ChIJ_WX9ue0R2jER865IJyACAoc,"1 Choa Chu Kang Street 53, Singapore 689236",1.3910416,103.7481531,4.1,916,https://www.activesgcircle.gov.sg/facilities/choa-chu-kang-sport-centre,6767 1735,fitness_center,"Choa Chu Kang, Singapore"
24/7 FITNESS Keat Hong CC,ChIJCTok6ekR2jERnFfFyIKukCo,"2 Choa Chu Kang Loop, #04-02 Keat Hong Community Club, Singapore 689687",1.384326,103.745044,4.5,187,https://sg.247.fitness/gyms/keathongcc/,8938 2267,fitness_center,"Choa Chu Kang, Singapore"
Bluegym@CCK,ChIJ7S7zMnQR2jERUcjZFyYE3uA,"288 Choa Chu Kang Ave 3, B1-288, Singapore 680288",1.3789917,103.7408294,5.0,41,https://www.facebook.com/bluegymsg?mibextid=ZbWKwL,9724 4995,fitness_center,"Choa Chu Kang, Singapore"
24/7 FITNESS Yew Tee,ChIJQy8bLdUR2jERSWcTQMqhVAw,"61 Choa Chu Kang Dr, #02-01 MRT, Singapore 689715",1.3970933,103.7473217,4.6,56,https://sg.247.fitness/gyms/yewtee/,8938 3183,fitness_center,"Choa Chu Kang, Singapore"
Fitness Corner in Choa Chu Kang Park,ChIJ3YrxTAAR2jEROz7CUSlz10I,Singapore 688845,1.3877716,103.747519,5.0,1,,,fitness_center,"Choa Chu Kang, Singapore"
Anytime Fitness Sunshine Place,ChIJ3V57xJoR2jER1FS85Snsxis,"Sunshine Place, Choa Chu Kang Ave 3, #02-07/08 475, Singapore 680475",1.3780266,103.7389881,4.6,44,https://www.anytimefitness.sg/gyms/sg-0152/choa-chu-kang-north-west-680475/,8332 6529,fitness_center,"Choa Chu Kang, Singapore"
SAFRA EnergyOne (SAFRA Choa Chu Kang),ChIJI8fleAAR2jERonKb0MewISc,"28 Choa Chu Kang Drive, Level 3, 28 Choa Chu Kang Dr, #03-03 Park, SAFRA, Singapore 689964",1.3887327,103.7472679,4.8,49,https://www.safra.sg/,6379 9334,fitness_center,"Choa Chu Kang, Singapore"
Anytime Fitness Yew Tee Community Club,ChIJNwuGbrcR2jERgxca13aS0-U,"20 Choa Chu Kang Street 52, #03-01, Singapore 689286",1.3948751,103.744688,4.5,107,https://www.anytimefitness.sg/gyms/sg-0070/yew-tee-north-east/,8533 3784,fitness_center,"Choa Chu Kang, Singapore"
Anytime Fitness Teck Whye,ChIJo-H2DwAR2jERSQNla9xggfU,"Teck Whye Ln, Block 26, Singapore 680026",1.3775467,103.7556928,4.7,42,https://www.anytimefitness.sg/,8332 6842,fitness_center,"Choa Chu Kang, Singapore"
Choa Chu Kang ActiveSG Gym,ChIJ1TpeOAAR2jERDGsg5LsZVmI,"1 Choa Chu Kang Street 53, Singapore 689236",1.3906612,103.7478293,3.3,3,https://www.activesgcircle.gov.sg/facilities/choa-chu-kang-activesg-gym,6767 1735,fitness_center,"Choa Chu Kang, Singapore"
Ark Grit Choa Chu Kang,ChIJ891mVAwR2jER26Me2YAeN3I,"BLK 286 Choa Chu Kang Ave 3, #B1-318, Singapore 680286",1.3797435,103.7414466,5.0,9,https://arkgrit.com/?gclid=CjwKCAjwvdajBhBEEiwAeMh1U3_EQHib7pdc4bLQcSWzgY4TwKh-ZZyJK4EUQWd8FKPySxOjDnZQjRoCpMAQAvD_BwE,8044 7422,fitness_center,"Choa Chu Kang, Singapore"
BearyFun Gym @ Choa Chu Kang,ChIJodPo81IR2jERZCU2IS7rMCQ,"1 Choa Chu Kang Street 53 ⁣ #02-07 & #02-08, Choa Chu Kang Sports Centre, 1 Choa Chu Kang Street 53, Singapore 689236",1.3909804,103.7484672,5.0,40,http://www.bearyfungym.com/,8380 3692,fitness_center,"Choa Chu Kang, Singapore"
Ark Grit Keat Hong,ChIJP8OzpDkR2jER1tVnRr-uRP4,"Blk 237 Choa Chu Kang Central, B1-63, Singapore 680237",1.3794328,103.748422,4.4,14,https://arkgrit.com/,8044 7422,fitness_center,"Choa Chu Kang, Singapore"
Villa verde fitness corner,ChIJ6ylEW8wR2jERIaPB7QdQze4,"129 Verde View, Singapore 688721",1.3895834,103.7527263,5.0,1,,,fitness_center,"Choa Chu Kang, Singapore"
Homeground Gym & Pilates Clementi,ChIJJcl0IiYb2jERxHPkqfUAlnk,"Block 352 Clementi Ave 2, #01-127, Singapore 120352",1.3146209,103.7715967,5.0,110,http://homegroundgym.com/clementi,8078 9957,fitness_center,"Clementi, Singapore"
Anytime Fitness Clementi 354,ChIJMxtpJdgb2jER9nq3hCiS2pA,"Blk 354 Clementi Ave 2, #01-183, Singapore 120354",1.3137444,103.7714652,4.8,34,https://www.anytimefitness.sg/gyms/SG-0031/?c=451,8026 8235,fitness_center,"Clementi, Singapore"
Anytime Fitness Clementi City,ChIJEaSloh8b2jERrZ8ril0BArE,"3151 Commonwealth Ave W, #03-04 Grantral Mall @ Clementi, Singapore 129581",1.3142118,103.7651446,3.9,135,https://www.anytimefitness.sg/gyms/sg-0050/singapore-south-west/,8869 2174,fitness_center,"Clementi, Singapore"
Extreme Fitness - Personal Training Clementi,ChIJkwuCZo0a2jERBjD87h8bak0,"1 W Coast Dr, #01-24, Singapore 128020",1.3164853,103.7573965,4.8,259,http://www.extremefitness.sg/,8522 6746,fitness_center,"Clementi, Singapore"
The Gym Pod,ChIJ5T3VbvQb2jERhbwLi7QJQDk,"431 Clementi Ave 3, #01-346 Block 431, Singapore 120431",1.3138075,103.7619152,4.4,9,http://thegympod.com/,,fitness_center,"Clementi, Singapore"
Clementi ActiveSG Gym,ChIJSfXDmI0a2jERDLaKw4Sp5Tc,"518 Clementi Ave 3, Singapore 129907",1.3109619,103.7650332,3.7,132,https://www.myactivesg.com/Facilities/clementi-activesg-gym,6872 9185,fitness_center,"Clementi, Singapore"
Fitness Corner@Clementi Ridges,ChIJqX9JO4Ua2jERUBYWfo7KlyU,"Clementi Ave 4, #312 312B, Singapore 120204",1.3193496,103.764683,5.0,1,,,fitness_center,"Clementi, Singapore"
OneFitFinity,ChIJOX1I98sb2jERzuhrDa4K3oM,"105 CLEMENTI STREET 12, Sunset Wy, #01-26, RESIDENCE 120105",1.322682,103.7698766,5.0,33,,9772 3345,fitness_center,"Clementi, Singapore"
Clementi ActiveSG Sports Centre,ChIJgRNCmI0a2jERsaiX0wOxGlE,"518 Clementi Ave 3, Singapore 129907",1.311074,103.765017,4.1,457,https://www.activesgcircle.gov.sg/facilities/clementi-sport-centre,6776 2560,fitness_center,"Clementi, Singapore"
BFT West Coast Plaza,ChIJS3JE5Ggb2jERRHDCUkB7e5E,"154 W Coast Rd, #02-46/47/48/49/50/51, Singapore 127371",1.3036345,103.7653119,4.9,64,https://www.bodyfittraining.com/club/west-coast-plaza,8833 5505,fitness_center,"Clementi, Singapore"
Anytime Fitness West Coast Plaza,ChIJLXtnjpMa2jERBuUUK527K8c,"154 West Coast Rd West Coast Plaza, 01-68, #69, Singapore 120501",1.3037119,103.766029,4.0,120,https://anytimefitness.sg/gyms/SG-0013/west-coast-south-west-120501,6779 4276,fitness_center,"Clementi, Singapore"
The Gym Pod @ 113 Clementi Sunset Way,ChIJuUuORDob2jERmfgF6NeeBg0,"113 Clementi St 13, Sunset Wy, #01-K1, Singapore 120113",1.3236913,103.7701489,0.0,0,https://www.thegympod.com/113-clementi-gym-near-you/,,fitness_center,"Clementi, Singapore"
Clementi Peaks Adult Fitness Corner,ChIJmw4NYq0b2jERqAfkLnhcWNM,"464B Clementi Ave 1, Singapore 122464",1.3100725,103.7677316,0.0,0,,,fitness_center,"Clementi, Singapore"
The Daily Movement,ChIJV64C3esb2jERZQgSP-3Z4ZY,"101 Clementi Street 14, Block 101, Singapore 120101",1.322102,103.7688807,5.0,6,https://www.thedailymovementsg.com/,9036 5962,fitness_center,"Clementi, Singapore"
Fitness Corner,ChIJuQtrE4Ya2jER1s4bgNXqY6k,"Clementi Ave 5, #340 Block 343, Singapore 120343",1.3182745,103.7707281,3.0,4,,,fitness_center,"Clementi, Singapore"
Gforce Fitness Gym,ChIJB1tPOI4R2jERVltswJLUI7k,"5 Toh Tuck Link, #2-00, Singapore 596224",1.3305148,103.757112,5.0,35,https://bookings.vibefam.com/gforce/classes,8835 3398,fitness_center,"Clementi, Singapore"
F45 Training Sunset,ChIJM_uuzX8b2jERUzb95YL4K00,"41 Sunset Wy, #02-06 Clementi Arcade, Singapore 597071",1.3234787,103.7678083,4.4,17,https://f45training.sg/sunsetsingapore/,,fitness_center,"Clementi, Singapore"
Clementi ActiveSG Swimming Complex,ChIJI-DMoY0a2jERfwouQaKgsSQ,"520 Clementi Ave 3, Singapore 129908",1.3107809,103.7656508,4.2,567,https://www.activesgcircle.gov.sg/facilities/clementi-swimming-complex,6779 0577,fitness_center,"Clementi, Singapore"
Fitness Corner,ChIJY38wgwQb2jERACq0UbEuNGA,"AYE, Singapore",1.3222569,103.7523925,4.0,3,,,fitness_center,"Clementi, Singapore"
Clementi Sport Hall,ChIJi6fqmI0a2jERdXJz8ecovMg,"518 Clementi Ave 3, Clementi Sports Hall, Singapore 129907",1.3111934,103.7651731,4.4,17,https://www.myactivesg.com/Facilities/clementi-sports-hall,6776 2560,fitness_center,"Clementi, Singapore"
24/7 FITNESS Margaret Market (Queenstown),ChIJaz8KlEEb2jERf6mFaqAHHj8,"38 Margaret Dr, #02-07 to #02-11, Singapore 141038",1.2977516,103.8043441,4.3,64,https://sg.247.fitness/gyms/margaretmarket/,9720 1355,fitness_center,"Queenstown, Singapore"
Anytime Fitness Alexis,ChIJbQeb2N0b2jER2HBeAA7KHIM,"354 Alexandra Rd, #01-01/02, Singapore 159948",1.2918144,103.8077787,4.1,59,https://www.anytimefitness.sg/gyms/sg-0110/alexandra-road-south-east-159948/,8282 8256,fitness_center,"Queenstown, Singapore"
Fitness Corner beside Blk 160,ChIJHVCxFAAb2jER3WJm6Yd7bwg,"160 Mei Ling St, Block 160, Singapore 140160",1.2918867,103.8041067,3.0,1,,,fitness_center,"Queenstown, Singapore"
Empower Fitness - Gym,ChIJ3-nTfCgb2jERbXMBqgxT34M,"4 Jln Mat Jambol, #01-02, Singapore 119555",1.2768204,103.7914727,5.0,25,http://www.empowerfitness.live/,,fitness_center,"Queenstown, Singapore"
BFT Queensway,ChIJlxGVv3ob2jEReCJMpIRA1c8,"1 Queensway, #02-46 Queensway Shopping Centre, Singapore 149053",1.2875231,103.8031063,4.9,36,https://www.bodyfittraining.com/club/queensway,8833 5550,fitness_center,"Queenstown, Singapore"
Snap Fitness Anchorpoint,ChIJ8cMPhfwb2jERaSxm0phUInU,"370 Alexandra Rd, #B1 - 23 Anchorpoint, Singapore 159953",1.2890274,103.8054834,5.0,216,https://www.snapfitness.com/sg/gyms/anchorpoint,8088 2343,fitness_center,"Queenstown, Singapore"
Queenstown Community Centre,ChIJd579PQUEBBARwgdz6iK21hE,"365 Commonwealth Ave, Singapore 149732",1.2988065,103.8015646,4.2,695,https://www.pa.gov.sg/our-network/community-clubs/Locate-CC/detail/Queenstown-Community-Centre,,fitness_center,"Queenstown, Singapore"
Fitness Corner,ChIJ7QpwkWIb2jERSoYoIZsox-Y,"1641 N Buona Vista Dr, Singapore",1.3046374,103.7900788,5.0,2,,,fitness_center,"Queenstown, Singapore"
BFT Kent Ridge,ChIJkyMjI-4b2jERlH2ekheTQ7o,"1b Science Park Dr, #01/39, Singapore 119315",1.2922816,103.7852129,4.8,39,https://bodyfittraining.com/club/KentRidge?utm_source=extnet&utm_medium=search&utm_campaign=franchise_lead_gen,9338 5321,fitness_center,"Queenstown, Singapore"
Fitness corner - Blk 132 Clarence Lane,ChIJSaFu1Rkb2jER2KulzRJLRHg,"132 Clarence Ln, Block 132, Singapore 140132",1.2921393,103.8149314,3.0,1,,,fitness_center,"Queenstown, Singapore"
F45 Training Alexandra,ChIJCRkdmGQb2jERDimkGtWfSdQ,"354 Alexandra Rd, #01-15 Alexis, Singapore 159948",1.2913373,103.8073878,5.0,248,https://f45training.sg/alexandra,8147 6629,fitness_center,"Queenstown, Singapore"
Holland Fitness Corner,ChIJi3HC34Ib2jERU51aA5Iraro,"Holland Cl, Singapore",1.308708,103.7956718,0.0,0,,,fitness_center,"Queenstown, Singapore"
KRP Fitness Area,ChIJI5QTAkgb2jERa0HVfMlqKDU,"Vigilante Dr, Singapore 118176",1.2840209,103.7899299,4.5,2,,,fitness_center,"Queenstown, Singapore"
Fitness Area,ChIJEcnqRfsa2jERFQl7v9jSC9Q,Singapore,1.2950157,103.7644834,3.7,3,,,fitness_center,"Queenstown, Singapore"
Fitness Corner near Block 14,ChIJFVMKQgAb2jERZ0bHlvEr8A8,"Dover Cl E, Block 14, Singapore 130014",1.3057326,103.7854533,4.0,1,,,fitness_center,"Queenstown, Singapore"
Fitness corner - 78 Redhill Lane,ChIJybqP-e0b2jER5HxqudKK4Hs,"Redhill Ln, Block 78, Singapore 150078",1.2884623,103.818411,3.0,1,,,fitness_center,"Redhill, Singapore"
Extreme Fitness - Personal Training Bukit Merah,ChIJnz7QV7Ub2jERKNJoMyWkn4U,"3500A Bukit Merah Central, Singapore 159837",1.2821848,103.8179529,5.0,31,https://www.extremefitness.sg/,9850 4792,fitness_center,"Redhill, Singapore"
Delta ActiveSG Gym,ChIJy5EXsyoa2jERNfQ1b93bPI4,"900 Tiong Bahru Rd, Singapore 158790",1.2891624,103.820035,4.0,525,https://www.myactivesg.com/facilities/delta-sports-centre,6203 9246,fitness_center,"Redhill, Singapore"
Fitness Corner near Blk 76,ChIJFXdVKAAb2jERB6rJzf_ZXWo,"76 Redhill Rd, Singapore 150076",1.2884817,103.816416,0.0,0,,,fitness_center,"Redhill, Singapore"
Anytime Fitness Bukit Merah,ChIJgSG2H50Z2jERJfyUZFMndQs,"Blk 131 Jalan Bukit Merah, #01-1589/1591, Singapore 160131",1.280382,103.8281128,3.5,11,https://www.anytimefitness.sg/gyms/sg-0165/singapore-south-west-160131/,8087 8131,fitness_center,"Redhill, Singapore"
Pandamart Redhill,ChIJswxUBgAb2jEREJ2XrmwtjEg,"4 Leng Kee Rd, Singapore 159088",1.2910812,103.8142903,1.0,1,,,fitness_center,"Redhill, Singapore"
Fitness Corner,ChIJja8rbUsb2jERmbxrkN3xKa8,"51 Lengkok Bahru, Block 51, Singapore 150051",1.2876322,103.8123844,0.0,0,,,fitness_center,"Redhill, Singapore"
Anytime Fitness Tiong Bahru Plaza,ChIJoyIDnVAZ2jERMrAUlT5qoWM,"302 Tiong Bahru Rd, #01-129 Tiong Bahru Plaza, Tiong Bahru Rd, Singapore 168732",1.2863545,103.8264995,4.2,118,https://www.anytimefitness.sg/gyms/sg-0084/tiong-bahru-plaza-south-west/,8686 4340,fitness_center,"Redhill, Singapore"
Anytime Fitness Redhill,ChIJ4w8pyiYb2jERBXSS-Z9AfWE,"Leng Kee Rd, #01-08a Thye Hong Centre 2, Singapore 159086",1.2910782,103.8148337,4.5,93,https://www.anytimefitness.sg/gyms/sg-0111/singapore-south-west-159086/,9836 1949,fitness_center,"Redhill, Singapore"
Fitness Corner - 82 Redhill Lane,ChIJwUXYDqYb2jER7ocNDkdYlqY,"82 Redhill Ln, Block 82, Singapore 150082",1.2873928,103.8193091,4.0,1,,,fitness_center,"Redhill, Singapore"
Zhongtian Fitness中田健身工作室,ChIJ6RkvAQAZ2jERdZ4ieuYHRvQ,"3 Yong Siak St, Singapore 168642",1.2824287,103.8304628,5.0,23,,8099 3152,fitness_center,"Tiong Bahru, Singapore"
The District Training @ Tiong Bahru Park Fitness Corner,ChIJX3FM9MEZ2jER3UhY3fRQiCk,"1 Henderson Rd, Singapore 159561",1.2884056,103.8228466,5.0,15,http://thedistricttraining.com/,9649 4791,fitness_center,"Tiong Bahru, Singapore"
CAVO Fitness,ChIJnwLBcecZ2jERpLOflDCyKpA,"9 Yong Siak St, Singapore 168645",1.2824565,103.8303261,5.0,162,http://cavofitness.com/,,fitness_center,"Tiong Bahru, Singapore"
Fitness Corner @ 21,ChIJgxZoXBIZ2jER3h-Ye0pRJG8,"Jln Membina, Singapore",1.285076,103.826069,5.0,1,,,fitness_center,"Tiong Bahru, Singapore"
REVL Training Tiong Bahru,ChIJp9-K0b4Z2jERHnYRWJHxZaQ,"Kim Tian Rd, Kai Fook Mansion, Singapore",1.2851766,103.8293077,4.8,12,https://revltraining.sg/locations/tiong-bahru/,8908 6808,fitness_center,"Tiong Bahru, Singapore"
Push Pull Give - Tiong Bahru,ChIJ3SM5WWYZ2jERuxusJtC2je8,"Eng Hoon St, #01-55 Block 59, Singapore 160059",1.2840194,103.8338077,4.8,64,http://www.pushpullgive.com/,8690 5910,fitness_center,"Tiong Bahru, Singapore"
Fitness Corner - Blk 49 Kim Pong Rd,ChIJjXIZMTwZ2jERvRK6fWfR9DM,"49 Kim Pong Rd, Block 49, Singapore 160049",1.2843055,103.8305227,3.0,2,,,fitness_center,"Tiong Bahru, Singapore"
Fitness Corner near Blk 6B,ChIJ65kgeQAZ2jERAkv1_MnU2Rk,"6B Boon Tiong Rd, Block 6B, Singapore 165006",1.286827,103.8309349,0.0,0,,,fitness_center,"Tiong Bahru, Singapore"
Fitness corner - Blk 25B Jalan Membina,ChIJJQELBAAZ2jERt_Nd_fOOu2k,"25B Jln Membina, Singapore 164025",1.2836588,103.8254372,0.0,0,,,fitness_center,"Tiong Bahru, Singapore"
Anytime Fitness Bukit Merah Central,ChIJrV_yrlUb2jERJqnVLA1MD0o,"Blk 161 Bukit Merah Central, #01-3705, Singapore 150161",1.2843185,103.8160502,4.6,5,https://www.anytimefitness.sg/gyms/sg-0172/singapore-central-singapore/,8282 1820,fitness_center,"Tiong Bahru, Singapore"
ActiveSG Delta Sport Centre,ChIJyWQnEYkb2jER6BxhOn5f-BA,"900 Tiong Bahru Rd, Singapore 158790",1.289297,103.820672,4.8,4,https://www.activesgcircle.gov.sg/read/the-active-lifestylers-guide-to-the-new-delta-sport-centre,6203 9246,fitness_center,"Tiong Bahru, Singapore"
